id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
92,user92,kenneth.brown@example.com,Kenneth,Brown,"[{'first_name': 'Kenneth', 'last_name': 'Brown', 'address1': '6556 Hector Crescent', 'address2': '', 'country': 'US', 'city': 'Jeremyton', 'state': 'MS', 'zipcode': '39153', 'default': True}]",42,M,instruments_books_electronics,all_discounts
93,user93,regina.peters@example.com,Regina,Peters,"[{'first_name': 'Regina', 'last_name': 'Peters', 'address1': '8771 Justin Point Apt. 256', 'address2': '', 'country': 'US', 'city': 'Ashleyhaven', 'state': 'FL', 'zipcode': '32296', 'default': True}]",44,F,electronics_outdoors_footwear,discount_indifferent
94,user94,angela.cooper@example.com,Angela,Cooper,"[{'first_name': 'Angela', 'last_name': 'Cooper', 'address1': '82997 Fields Park Suite 845', 'address2': '', 'country': 'US', 'city': 'East Christopher', 'state': 'NC', 'zipcode': '27636', 'default': True}]",37,F,tools_housewares_apparel,all_discounts
95,user95,holly.green@example.com,Holly,Green,"[{'first_name': 'Holly', 'last_name': 'Green', 'address1': '70312 Jeff Land', 'address2': '', 'country': 'US', 'city': 'Jimenezbury', 'state': 'AL', 'zipcode': '36431', 'default': True}]",45,F,groceries_seasonal_tools,lower_priced_products
96,user96,raven.rivera@example.com,Raven,Rivera,"[{'first_name': 'Raven', 'last_name': 'Rivera', 'address1': '52088 Timothy Greens Apt. 031', 'address2': '', 'country': 'US', 'city': 'South Alexisfort', 'state': 'WV', 'zipcode': '25191', 'default': True}]",35,F,beauty_accessories_instruments,all_discounts
97,user97,james.sanchez@example.com,James,Sanchez,"[{'first_name': 'James', 'last_name': 'Sanchez', 'address1': '573 Nicholas Roads Apt. 077', 'address2': '', 'country': 'US', 'city': 'Amyport', 'state': 'NH', 'zipcode': '03611', 'default': True}]",36,M,furniture_homedecor_housewares,all_discounts
98,user98,cody.bailey@example.com,Cody,Bailey,"[{'first_name': 'Cody', 'last_name': 'Bailey', 'address1': '22031 Corey Parkway Suite 789', 'address2': '', 'country': 'US', 'city': 'Jonathanborough', 'state': 'IN', 'zipcode': '47241', 'default': True}]",33,M,instruments_books_electronics,lower_priced_products
99,user99,mitchell.smith@example.com,Mitchell,Smith,"[{'first_name': 'Mitchell', 'last_name': 'Smith', 'address1': '28685 Ferguson Pine', 'address2': '', 'country': 'US', 'city': 'Orrmouth', 'state': 'NC', 'zipcode': '27670', 'default': True}]",19,M,electronics_outdoors_footwear,discount_indifferent
100,user100,sarah.gutierrez@example.com,Sarah,Gutierrez,"[{'first_name': 'Sarah', 'last_name': 'Gutierrez', 'address1': '15727 Norris Parkways Suite 940', 'address2': '', 'country': 'US', 'city': 'Barbaraton', 'state': 'TN', 'zipcode': '37124', 'default': True}]",22,F,instruments_books_electronics,discount_indifferent
101,user101,tammy.cook@example.com,Tammy,Cook,"[{'first_name': 'Tammy', 'last_name': 'Cook', 'address1': '225 Ashley Cape', 'address2': '', 'country': 'US', 'city': 'North Warren', 'state': 'MI', 'zipcode': '49585', 'default': True}]",19,F,seasonal_furniture_floral,discount_indifferent
102,user102,melissa.gill@example.com,Melissa,Gill,"[{'first_name': 'Melissa', 'last_name': 'Gill', 'address1': '0538 Amy Shoals', 'address2': '', 'country': 'US', 'city': 'Cindyshire', 'state': 'GA', 'zipcode': '31424', 'default': True}]",39,F,seasonal_furniture_floral,lower_priced_products
103,user103,michael.smith@example.com,Michael,Smith,"[{'first_name': 'Michael', 'last_name': 'Smith', 'address1': '840 Johns Tunnel', 'address2': '', 'country': 'US', 'city': 'Johnsonmouth', 'state': 'NC', 'zipcode': '27579', 'default': True}]",29,M,seasonal_furniture_floral,lower_priced_products
104,user104,darius.peterson@example.com,Darius,Peterson,"[{'first_name': 'Darius', 'last_name': 'Peterson', 'address1': '292 Angela Village', 'address2': '', 'country': 'US', 'city': 'West Nicholechester', 'state': 'DE', 'zipcode': '19864', 'default': True}]",35,M,groceries_seasonal_tools,all_discounts
105,user105,spencer.gutierrez@example.com,Spencer,Gutierrez,"[{'first_name': 'Spencer', 'last_name': 'Gutierrez', 'address1': '772 Jeremy Knolls', 'address2': '', 'country': 'US', 'city': 'Schaefershire', 'state': 'MI', 'zipcode': '48456', 'default': True}]",53,M,floral_beauty_jewelry,lower_priced_products
106,user106,patrick.mcneil@example.com,Patrick,Mcneil,"[{'first_name': 'Patrick', 'last_name': 'Mcneil', 'address1': '388 Jill Overpass', 'address2': '', 'country': 'US', 'city': 'Crystaltown', 'state': 'AR', 'zipcode': '72197', 'default': True}]",27,M,electronics_outdoors_footwear,all_discounts
107,user107,jeffrey.wilkerson@example.com,Jeffrey,Wilkerson,"[{'first_name': 'Jeffrey', 'last_name': 'Wilkerson', 'address1': '742 David Fall', 'address2': '', 'country': 'US', 'city': 'Johnnyview', 'state': 'IN', 'zipcode': '47752', 'default': True}]",32,M,homedecor_electronics_outdoors,discount_indifferent
108,user108,kathleen.aguirre@example.com,Kathleen,Aguirre,"[{'first_name': 'Kathleen', 'last_name': 'Aguirre', 'address1': '81794 Melanie Forks Suite 952', 'address2': '', 'country': 'US', 'city': 'Tylerchester', 'state': 'MO', 'zipcode': '65039', 'default': True}]",44,F,housewares_tools_beauty,all_discounts
109,user109,johnathan.white@example.com,Johnathan,White,"[{'first_name': 'Johnathan', 'last_name': 'White', 'address1': '512 Anthony Way', 'address2': '', 'country': 'US', 'city': 'Meganmouth', 'state': 'OK', 'zipcode': '73100', 'default': True}]",26,M,instruments_books_electronics,lower_priced_products
110,user110,chelsea.wilson@example.com,Chelsea,Wilson,"[{'first_name': 'Chelsea', 'last_name': 'Wilson', 'address1': '01840 Collins Tunnel Apt. 344', 'address2': '', 'country': 'US', 'city': 'Kendrafurt', 'state': 'IA', 'zipcode': '51117', 'default': True}]",21,F,electronics_outdoors_footwear,discount_indifferent
111,user111,chase.hill@example.com,Chase,Hill,"[{'first_name': 'Chase', 'last_name': 'Hill', 'address1': '99795 Lisa Road', 'address2': '', 'country': 'US', 'city': 'Amandashire', 'state': 'NM', 'zipcode': '87954', 'default': True}]",28,M,homedecor_electronics_outdoors,discount_indifferent
112,user112,laura.davis@example.com,Laura,Davis,"[{'first_name': 'Laura', 'last_name': 'Davis', 'address1': '876 Allen Forest Apt. 761', 'address2': '', 'country': 'US', 'city': 'Lake Brittany', 'state': 'OH', 'zipcode': '44784', 'default': True}]",24,F,outdoors_instruments_groceries,lower_priced_products
113,user113,latoya.peterson@example.com,Latoya,Peterson,"[{'first_name': 'Latoya', 'last_name': 'Peterson', 'address1': '902 Chavez Glens', 'address2': '', 'country': 'US', 'city': 'Sergioville', 'state': 'DC', 'zipcode': '20021', 'default': True}]",55,F,books_apparel_homedecor,lower_priced_products
114,user114,elijah.bauer@example.com,Elijah,Bauer,"[{'first_name': 'Elijah', 'last_name': 'Bauer', 'address1': '656 Ryan Ferry', 'address2': '', 'country': 'US', 'city': 'North Angelahaven', 'state': 'VA', 'zipcode': '23476', 'default': True}]",47,M,floral_beauty_jewelry,discount_indifferent
115,user115,ryan.moore@example.com,Ryan,Moore,"[{'first_name': 'Ryan', 'last_name': 'Moore', 'address1': '69097 Young Mill', 'address2': '', 'country': 'US', 'city': 'South Michael', 'state': 'ND', 'zipcode': '58039', 'default': True}]",39,M,apparel_footwear_accessories,all_discounts
116,user116,keith.bush@example.com,Keith,Bush,"[{'first_name': 'Keith', 'last_name': 'Bush', 'address1': '4904 David Cliff Suite 429', 'address2': '', 'country': 'US', 'city': 'Port Alexis', 'state': 'MS', 'zipcode': '38829', 'default': True}]",50,M,books_apparel_homedecor,discount_indifferent
117,user117,larry.kent@example.com,Larry,Kent,"[{'first_name': 'Larry', 'last_name': 'Kent', 'address1': '504 Wilson Drive', 'address2': '', 'country': 'US', 'city': 'West Julie', 'state': 'NC', 'zipcode': '28546', 'default': True}]",46,M,seasonal_furniture_floral,all_discounts
118,user118,thomas.hall@example.com,Thomas,Hall,"[{'first_name': 'Thomas', 'last_name': 'Hall', 'address1': '938 Hannah Estate Suite 010', 'address2': '', 'country': 'US', 'city': 'South Gina', 'state': 'ME', 'zipcode': '04620', 'default': True}]",25,M,accessories_groceries_books,discount_indifferent
119,user119,daniel.campbell@example.com,Daniel,Campbell,"[{'first_name': 'Daniel', 'last_name': 'Campbell', 'address1': '42717 Gonzalez Key', 'address2': '', 'country': 'US', 'city': 'Danielmouth', 'state': 'AK', 'zipcode': '99721', 'default': True}]",52,M,floral_beauty_jewelry,all_discounts
120,user120,colleen.schneider@example.com,Colleen,Schneider,"[{'first_name': 'Colleen', 'last_name': 'Schneider', 'address1': '183 Stephanie Stravenue', 'address2': '', 'country': 'US', 'city': 'South Savannah', 'state': 'OK', 'zipcode': '73092', 'default': True}]",36,F,groceries_seasonal_tools,discount_indifferent
121,user121,gavin.turner@example.com,Gavin,Turner,"[{'first_name': 'Gavin', 'last_name': 'Turner', 'address1': '8293 Johnson Crossing Suite 790', 'address2': '', 'country': 'US', 'city': 'New Alexisfurt', 'state': 'WY', 'zipcode': '82630', 'default': True}]",46,M,outdoors_instruments_groceries,all_discounts
122,user122,robert.davis@example.com,Robert,Davis,"[{'first_name': 'Robert', 'last_name': 'Davis', 'address1': '1426 Mitchell Drive Apt. 902', 'address2': '', 'country': 'US', 'city': 'Lake Cheyennemouth', 'state': 'TN', 'zipcode': '37042', 'default': True}]",52,M,outdoors_instruments_groceries,lower_priced_products
123,user123,sheryl.miller@example.com,Sheryl,Miller,"[{'first_name': 'Sheryl', 'last_name': 'Miller', 'address1': '33181 Huffman Ways', 'address2': '', 'country': 'US', 'city': 'Stevenstad', 'state': 'WA', 'zipcode': '98427', 'default': True}]",29,F,books_apparel_homedecor,lower_priced_products
124,user124,donald.lee@example.com,Donald,Lee,"[{'first_name': 'Donald', 'last_name': 'Lee', 'address1': '631 Todd Tunnel Apt. 972', 'address2': '', 'country': 'US', 'city': 'North Jennifer', 'state': 'ND', 'zipcode': '58648', 'default': True}]",22,M,electronics_outdoors_footwear,discount_indifferent
125,user125,ian.nelson@example.com,Ian,Nelson,"[{'first_name': 'Ian', 'last_name': 'Nelson', 'address1': '77406 Wright Heights Suite 929', 'address2': '', 'country': 'US', 'city': 'Butlertown', 'state': 'AK', 'zipcode': '99741', 'default': True}]",26,M,footwear_jewelry_furniture,discount_indifferent
126,user126,morgan.gordon@example.com,Morgan,Gordon,"[{'first_name': 'Morgan', 'last_name': 'Gordon', 'address1': '5701 Hannah Mountain Apt. 498', 'address2': '', 'country': 'US', 'city': 'Jamiechester', 'state': 'MD', 'zipcode': '21499', 'default': True}]",33,F,tools_housewares_apparel,discount_indifferent
127,user127,nancy.brown@example.com,Nancy,Brown,"[{'first_name': 'Nancy', 'last_name': 'Brown', 'address1': '554 Henderson Causeway Apt. 778', 'address2': '', 'country': 'US', 'city': 'Davidchester', 'state': 'ND', 'zipcode': '58695', 'default': True}]",47,F,accessories_groceries_books,all_discounts
128,user128,roger.lam@example.com,Roger,Lam,"[{'first_name': 'Roger', 'last_name': 'Lam', 'address1': '7492 Parker Square Apt. 540', 'address2': '', 'country': 'US', 'city': 'East Stephaniestad', 'state': 'LA', 'zipcode': '70330', 'default': True}]",50,M,tools_housewares_apparel,discount_indifferent
129,user129,michael.mitchell@example.com,Michael,Mitchell,"[{'first_name': 'Michael', 'last_name': 'Mitchell', 'address1': '39834 Christopher Summit', 'address2': '', 'country': 'US', 'city': 'Susanshire', 'state': 'TN', 'zipcode': '37817', 'default': True}]",18,M,footwear_jewelry_furniture,all_discounts
130,user130,cheyenne.stewart@example.com,Cheyenne,Stewart,"[{'first_name': 'Cheyenne', 'last_name': 'Stewart', 'address1': '8792 Marisa Glens Apt. 494', 'address2': '', 'country': 'US', 'city': 'Lake Jeffrey', 'state': 'WV', 'zipcode': '24711', 'default': True}]",35,F,instruments_books_electronics,all_discounts
131,user131,brittany.evans@example.com,Brittany,Evans,"[{'first_name': 'Brittany', 'last_name': 'Evans', 'address1': '042 Thomas Lodge', 'address2': '', 'country': 'US', 'city': 'Michaelton', 'state': 'NY', 'zipcode': '12959', 'default': True}]",32,F,footwear_jewelry_furniture,lower_priced_products
132,user132,jennifer.barr@example.com,Jennifer,Barr,"[{'first_name': 'Jennifer', 'last_name': 'Barr', 'address1': '2132 Decker Square Suite 888', 'address2': '', 'country': 'US', 'city': 'Leahbury', 'state': 'IN', 'zipcode': '47877', 'default': True}]",26,F,furniture_homedecor_housewares,discount_indifferent
133,user133,angela.fuentes@example.com,Angela,Fuentes,"[{'first_name': 'Angela', 'last_name': 'Fuentes', 'address1': '8911 Hines Mountain Suite 428', 'address2': '', 'country': 'US', 'city': 'Lake Sandraside', 'state': 'MS', 'zipcode': '39573', 'default': True}]",22,F,outdoors_instruments_groceries,lower_priced_products
134,user134,holly.lawrence@example.com,Holly,Lawrence,"[{'first_name': 'Holly', 'last_name': 'Lawrence', 'address1': '9121 James Fall', 'address2': '', 'country': 'US', 'city': 'Powellberg', 'state': 'WV', 'zipcode': '26440', 'default': True}]",30,F,apparel_footwear_accessories,discount_indifferent
135,user135,molly.ramirez@example.com,Molly,Ramirez,"[{'first_name': 'Molly', 'last_name': 'Ramirez', 'address1': '249 Wolf Prairie', 'address2': '', 'country': 'US', 'city': 'Travisview', 'state': 'NH', 'zipcode': '03331', 'default': True}]",57,F,accessories_groceries_books,lower_priced_products
136,user136,mary.henry@example.com,Mary,Henry,"[{'first_name': 'Mary', 'last_name': 'Henry', 'address1': '5033 Larry Club', 'address2': '', 'country': 'US', 'city': 'Mistyland', 'state': 'KY', 'zipcode': '40698', 'default': True}]",29,F,books_apparel_homedecor,lower_priced_products
137,user137,alejandro.nguyen@example.com,Alejandro,Nguyen,"[{'first_name': 'Alejandro', 'last_name': 'Nguyen', 'address1': '18344 Wendy Knoll Apt. 191', 'address2': '', 'country': 'US', 'city': 'Joshuamouth', 'state': 'UT', 'zipcode': '84544', 'default': True}]",35,M,footwear_jewelry_furniture,lower_priced_products
138,user138,john.clark@example.com,John,Clark,"[{'first_name': 'John', 'last_name': 'Clark', 'address1': '9690 Diaz Curve', 'address2': '', 'country': 'US', 'city': 'New Kevinview', 'state': 'NC', 'zipcode': '27658', 'default': True}]",42,M,electronics_outdoors_footwear,discount_indifferent
139,user139,shannon.pruitt@example.com,Shannon,Pruitt,"[{'first_name': 'Shannon', 'last_name': 'Pruitt', 'address1': '5162 Ashley Mill Apt. 984', 'address2': '', 'country': 'US', 'city': 'North Carol', 'state': 'TX', 'zipcode': '78070', 'default': True}]",31,F,furniture_homedecor_housewares,lower_priced_products
140,user140,gary.silva@example.com,Gary,Silva,"[{'first_name': 'Gary', 'last_name': 'Silva', 'address1': '900 Mccormick Fords', 'address2': '', 'country': 'US', 'city': 'Kyleshire', 'state': 'PA', 'zipcode': '17973', 'default': True}]",61,M,accessories_groceries_books,all_discounts
141,user141,steven.jennings@example.com,Steven,Jennings,"[{'first_name': 'Steven', 'last_name': 'Jennings', 'address1': '02720 Courtney Harbor', 'address2': '', 'country': 'US', 'city': 'East Zacharyshire', 'state': 'ID', 'zipcode': '83865', 'default': True}]",60,M,homedecor_electronics_outdoors,lower_priced_products
142,user142,pamela.bradford@example.com,Pamela,Bradford,"[{'first_name': 'Pamela', 'last_name': 'Bradford', 'address1': '20443 Solomon Islands', 'address2': '', 'country': 'US', 'city': 'Stephentown', 'state': 'SC', 'zipcode': '29137', 'default': True}]",27,F,floral_beauty_jewelry,lower_priced_products
143,user143,shelby.mccann@example.com,Shelby,Mccann,"[{'first_name': 'Shelby', 'last_name': 'Mccann', 'address1': '86241 Tiffany Mill', 'address2': '', 'country': 'US', 'city': 'Campbellborough', 'state': 'GA', 'zipcode': '30881', 'default': True}]",35,F,seasonal_furniture_floral,lower_priced_products
144,user144,diane.mcdowell@example.com,Diane,Mcdowell,"[{'first_name': 'Diane', 'last_name': 'Mcdowell', 'address1': '892 Chase Spring Suite 504', 'address2': '', 'country': 'US', 'city': 'Erinbury', 'state': 'PA', 'zipcode': '15869', 'default': True}]",29,F,homedecor_electronics_outdoors,all_discounts
145,user145,sara.hernandez@example.com,Sara,Hernandez,"[{'first_name': 'Sara', 'last_name': 'Hernandez', 'address1': '6592 Ronald Camp Apt. 732', 'address2': '', 'country': 'US', 'city': 'Rosefurt', 'state': 'TN', 'zipcode': '37181', 'default': True}]",28,F,groceries_seasonal_tools,discount_indifferent
146,user146,donna.kim@example.com,Donna,Kim,"[{'first_name': 'Donna', 'last_name': 'Kim', 'address1': '72260 Nancy Green Suite 779', 'address2': '', 'country': 'US', 'city': 'Petersonside', 'state': 'MS', 'zipcode': '38984', 'default': True}]",19,F,footwear_jewelry_furniture,lower_priced_products
147,user147,daniel.miller@example.com,Daniel,Miller,"[{'first_name': 'Daniel', 'last_name': 'Miller', 'address1': '03037 Santos Lights', 'address2': '', 'country': 'US', 'city': 'Kristyville', 'state': 'IL', 'zipcode': '61233', 'default': True}]",38,M,seasonal_furniture_floral,all_discounts
148,user148,randy.hernandez@example.com,Randy,Hernandez,"[{'first_name': 'Randy', 'last_name': 'Hernandez', 'address1': '8997 Bruce Brook', 'address2': '', 'country': 'US', 'city': 'Angelaburgh', 'state': 'CO', 'zipcode': '81328', 'default': True}]",35,M,seasonal_furniture_floral,all_discounts
149,user149,jason.kennedy@example.com,Jason,Kennedy,"[{'first_name': 'Jason', 'last_name': 'Kennedy', 'address1': '80156 Jeremy Park', 'address2': '', 'country': 'US', 'city': 'Port Kristen', 'state': 'WA', 'zipcode': '98096', 'default': True}]",20,M,books_apparel_homedecor,lower_priced_products
